,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,label
268,58.090534,0.06783743,56.725418,59.324635,60.604393,3.878975,142.48134,101.213104,106.77759,77.65381,0.8754601,0.81610596,0.34195822,0.6202502,1.2924061,0.95044786,14.609519,7.8934145,11.228241,7.014513,0.3787647,1.3025936,-8.873869,-1.3146629,-9.952955,-0.83647066,-5.395896,-1.758736,-3.7577202,-2.6312928,0.0692243,0.544426,1.8342298,0.5160771,-7.6735907,-0.33486295,-7.733212,-1.1362205,-15.691886,-1.173589,1256.1674,0.15402602,515.5218,0.4861429,-193.62665,-0.17843321,2284.8765,0.06753336,802.0488,0.32411286,-179.2817,-0.32693535,3238.924,0.04499318,827.8884,0.21158177,-178.10295,-0.34153685,12.801753,0.5104185,-5.8324866,-1.1911106,0.050833095,0.4835317,0.011649424,1.0948306,0.85583836,0.87187964,-25.809774,-0.32637227,-13.972126,-0.51257384,-9.853935,-0.8110164,-10.835707,-0.86055815,5.9156218,1.3263236,0.04811141,0.005778632,0.3223539,3.471295,1.2096775,0.08444445,0.05717636,0.80875,0.7718231,-29.936144,cabbage
269,53.225807,0.09924111,49.812263,53.49151,57.516224,7.7039604,248.26387,195.14583,90.85701,54.65925,0.79488957,0.6618866,0.36848885,0.6459725,1.1477584,0.7792695,16.393208,9.8658695,12.769864,7.943307,0.37758684,1.1420369,-7.8307467,-1.2237688,-12.335572,-0.7238191,-0.067959696,-182.57587,-6.6063943,-1.5932267,0.083750755,1.4509345,2.6979694,0.4295721,-4.575007,-0.6416298,2.0462208,6.60303,-0.7978073,-18.450773,1046.7831,0.34497815,712.28955,0.3200669,-174.02274,-0.3850461,2070.979,0.14912364,790.9805,0.41108042,-159.92537,-0.48070425,2991.447,0.11607435,779.59314,0.35373124,-158.69803,-0.4955256,10.815753,0.85449994,0.47619185,16.372932,0.028947802,1.1767868,0.01920791,0.88314754,0.6341608,0.9391114,-14.856379,-0.7861896,-17.99179,-0.5999857,-4.3761187,-3.0755332,-9.546427,-1.1832167,5.9227786,1.1509951,0.027658876,0.006716626,0.31482792,5.084746,2.795031,0.06111111,0.030711722,0.26157895,0.2938002,-33.136223,cabbage
270,54.116554,0.12032016,48.013817,54.81371,60.733498,12.719681,159.76059,100.439285,190.8812,155.07628,0.74058366,0.82878715,0.29556504,0.5609407,1.079332,0.783767,13.246177,8.483866,9.014963,3.9489856,0.2851636,1.2510031,-6.8928013,-1.5351858,-8.561809,-0.96936333,-3.8012328,-3.0366576,-3.442206,-2.810223,0.06274284,0.6262805,1.8616683,0.5480938,-6.1500883,-0.60812527,1.596,8.754737,-3.7645676,-3.382035,1055.6273,0.38817495,708.7977,0.35272494,-192.66931,-0.19376828,2026.1428,0.15775914,879.6612,0.39971745,-184.74821,-0.26420644,2964.0168,0.123448916,838.1968,0.29512745,-183.24132,-0.28247896,9.662059,0.79732466,0.41044876,17.263988,0.049497932,0.71474713,0.01397632,1.1656792,0.36666036,0.7941983,-15.271977,-0.739204,-12.650131,-0.7036723,-9.730396,-1.412585,-7.617712,-1.0581915,5.599923,2.1068115,0.040494133,0.0074047423,0.27817455,3.533569,1.7772512,0.038666666,0.021868292,0.5378571,0.6519441,-31.35815,cabbage
271,49.76146,0.18295196,40.558887,50.769783,58.70587,18.146984,258.75385,177.39279,527.3661,632.3533,0.83473945,0.96907324,0.19736643,0.52167296,1.3944199,1.1970534,18.580189,11.63588,9.483143,6.0767903,0.33824563,1.2936304,-9.850492,-1.2508291,-9.400723,-0.99382615,-0.18144564,-68.426895,-1.6580294,-6.7738853,0.07161295,0.80588794,2.3746157,0.48028055,-3.8585494,-0.95804894,-7.153604,-1.825765,-6.295394,-2.0888083,859.9816,0.4619466,823.91205,0.4331049,-188.49573,-0.24415448,1862.2974,0.1968321,881.831,0.38733584,-178.1285,-0.3331055,2797.6548,0.13493982,929.0451,0.2761887,-176.04991,-0.353784,8.692876,1.3398318,-0.4508405,-24.371105,0.05526765,0.5233227,0.003835154,5.4352612,0.29335377,1.1807038,-4.7380624,-3.119234,-16.072683,-0.5859932,6.98185,2.2073674,-2.6257343,-5.826898,8.430927,-1.0895816,0.045944016,0.009587516,0.34739515,3.0037549,1.7632241,0.054285713,0.06630172,0.45666668,0.3354731,-27.002516,cabbage
272,52.907055,0.15981103,47.784157,55.035095,60.34189,12.557732,559.0945,617.0307,382.49017,458.85306,0.64850056,0.80169004,0.23351711,0.48790607,0.9678881,0.734371,14.968848,9.057404,11.127012,7.2951026,0.29538247,1.4303854,-5.3322897,-1.9209526,-7.543832,-1.4335742,-2.8236349,-4.3209906,-5.4119544,-2.4820154,0.069572724,0.8532358,2.2850318,0.4173461,-2.4346077,-1.4072068,8.249314,2.8600876,2.6140063,8.362809,864.6001,0.44950315,799.64557,0.35286632,-184.14256,-0.29228476,1905.359,0.18060997,757.99194,0.4156417,-165.49805,-0.4286334,2883.991,0.12237562,691.0116,0.4852884,-163.02744,-0.44408923,5.0923853,1.6614751,4.7402353,1.3371809,0.033817615,0.84794194,0.010315345,2.0968635,0.55170375,1.295636,-7.613996,-1.2508142,-12.940188,-0.92344105,-9.69642,-1.3351705,-11.764621,-1.3023984,4.5334177,2.653516,0.03414284,0.0052274535,0.23460963,4.630789,2.5188916,0.0665,0.06828433,0.29523808,0.24078481,-34.240852,cabbage
273,49.53012,0.25555488,45.449966,53.819862,56.87516,11.425194,20.17006,123.475334,323.58447,200.19023,1.1010598,0.9024151,0.29509762,0.7492282,1.9831989,1.6881013,22.876236,12.741705,11.285215,5.7910075,0.5903748,1.2424566,-11.348297,-1.0252985,-10.116558,-0.87896353,-3.5509284,-3.1243753,-7.482819,-1.1693553,0.045223366,0.42858472,1.9301635,0.53968,-2.778202,-1.0987754,5.8448095,3.0773354,2.2009575,7.6494327,847.3224,0.4735335,857.67334,0.35652384,-194.1215,-0.17942205,1802.8978,0.20499943,646.57764,0.4825803,-187.97348,-0.24021237,2835.1208,0.13739702,798.5874,0.2161713,-186.4506,-0.26013154,12.118522,0.8576007,0.7802191,9.912339,0.03225588,0.94091177,0.01779131,1.3689418,0.93960994,1.0265851,-10.643245,-1.3454217,-14.075623,-0.7153207,-0.1474286,-95.24905,-7.205802,-1.4303243,8.873821,-0.60568744,0.04414056,0.010506455,0.56500345,3.5058432,1.3468013,0.041249998,0.034072533,0.6044444,0.42892918,-25.927742,cabbage
274,52.020733,0.15104383,41.321465,52.75209,59.493813,18.172348,338.3495,237.51228,186.37808,85.07563,0.7075949,0.90376955,0.23003185,0.5068689,1.0130111,0.78297925,13.8623495,7.714176,7.9572687,4.3084064,0.31654534,1.3725345,-6.914114,-1.2934358,-11.085722,-0.91167426,-5.507146,-2.3410673,-1.5436243,-8.149039,0.054016482,0.5786348,2.2692864,0.49848095,-4.2315774,-0.75282604,1.4733435,11.707051,-3.161796,-4.721735,941.14276,0.42755306,780.91455,0.31155849,-180.20609,-0.3235919,1927.5985,0.20350164,928.9588,0.3537283,-167.26811,-0.41156846,2846.126,0.1322837,875.8327,0.35031924,-164.2779,-0.43078002,9.487313,0.87136775,3.3395507,2.4714627,0.042255193,0.99419963,0.017595721,0.93915427,0.408638,1.1879424,-9.604261,-1.2581713,-18.664232,-0.52261,-6.96529,-2.2212422,-2.395543,-5.754796,5.1265287,2.9217658,0.036098946,0.009037507,0.2923143,4.148784,3.4582133,0.041249998,0.030456595,0.27049997,0.18832086,-28.610157,cabbage
275,53.318592,0.1479331,50.628914,56.05606,57.89305,7.2641373,110.79014,85.33382,148.34775,68.24984,0.5859107,0.7115957,0.27912402,0.462513,0.8413724,0.56224835,13.538926,7.651068,9.685597,7.7956324,0.24729419,1.3327317,-8.977177,-1.1168184,-5.9790807,-1.6505122,-3.3852444,-3.7093806,-8.583036,-1.4206675,0.050793972,0.51243496,2.1310296,0.40831098,-2.8067336,-1.0555093,3.222401,5.7495184,-0.7655211,-23.387384,843.7932,0.48224077,832.34796,0.42851996,-181.85846,-0.29198447,1845.5159,0.22541298,788.94226,0.44094217,-159.54976,-0.45736077,2822.599,0.14126696,779.90283,0.27644816,-155.47374,-0.491191,8.309713,1.1860591,1.3133193,7.461326,0.038438678,0.9158253,0.007936485,2.2274647,0.33227965,1.1721011,-10.963776,-1.1177586,-7.805308,-1.0840787,-3.7364714,-3.7532406,-9.42598,-1.4389158,5.8832965,1.0613854,0.042082064,0.0052209287,0.22344664,4.173623,4.040404,0.044999998,0.01779513,0.18166666,0.14010909,-35.272285,cabbage
276,50.821484,0.20758285,43.218372,54.076347,57.30217,14.083797,976.5686,768.9969,468.81656,721.50116,0.786139,0.9544799,0.2675355,0.510673,1.1906128,0.9230773,14.091305,9.1096325,12.675439,14.278703,0.33421746,1.4249038,-5.301996,-2.0217817,-9.29701,-0.95929855,-2.633976,-4.3888965,-3.8507338,-2.9206204,0.051276784,0.7145202,1.9702137,0.391498,-2.196771,-1.1587435,9.236008,1.3562216,6.1658463,1.8443905,776.1669,0.4800191,860.3504,0.3379127,-191.82898,-0.20062506,1832.2661,0.17891134,814.2992,0.3961858,-182.20712,-0.28740028,2762.201,0.13030991,760.08344,0.35779378,-181.0013,-0.29852217,5.353433,1.9520632,4.8904767,1.7766237,0.035327382,0.8597353,0.008927258,2.569435,0.3651302,1.2822349,-5.814795,-2.2541323,-9.394908,-1.3097423,-5.590582,-2.1453817,-7.4663763,-2.0637712,5.2557592,1.93143,0.04277645,0.0059630536,0.32993472,2.8028028,2.0120726,0.04,0.027386129,0.436,0.44345683,-28.815813,cabbage
277,52.676273,0.11572689,46.286934,54.07431,57.562733,11.275799,115.75466,59.541027,122.571724,53.380333,0.8366177,0.8843961,0.27682132,0.53983516,1.3529263,1.0761049,20.743006,13.969173,10.179084,6.220559,0.3786882,1.334046,-10.962156,-1.1246207,-12.467342,-0.67040193,-0.8706759,-13.547678,-5.3701878,-1.8505253,0.06645778,0.51298285,2.3066509,0.35872906,-5.986741,-0.6543304,5.336946,2.4607396,0.092164375,102.68117,1083.7762,0.39608717,782.1362,0.41711643,-187.73784,-0.24730611,2061.0305,0.16702081,728.8754,0.3200379,-181.72643,-0.30222157,3046.629,0.11834412,785.8906,0.16687584,-180.71655,-0.31311563,13.941489,0.5058839,-0.9343365,-7.5444183,0.04476387,0.6805214,0.019673467,0.47300804,0.5661685,1.2954395,-15.985606,-0.7133066,-18.926373,-0.46498713,-3.733938,-2.7980168,-6.17319,-1.6158665,9.352089,-0.942833,0.044728443,0.011459258,0.3617503,3.448276,1.7897092,0.043125,0.035305586,0.46588233,0.5098219,-29.444178,cabbage
278,53.07012,0.11980273,49.25091,55.070293,58.01085,8.759937,179.01865,171.22556,268.27066,340.70697,0.8881358,0.8887479,0.28033668,0.6357166,1.4004784,1.1201417,18.47403,10.331707,10.866814,5.7853703,0.4066021,1.2413403,-12.057636,-0.95699704,-12.9820175,-0.65001535,-4.0551605,-2.9364522,-8.837483,-1.2460389,0.0789663,0.74798054,2.1735036,0.44728553,-5.0569763,-0.8026435,0.5811539,24.021938,-0.8841374,-13.725497,1079.2843,0.384852,759.46136,0.34206355,-174.05513,-0.38653922,2084.2073,0.16153061,770.88715,0.32977763,-159.12225,-0.48472783,3026.8955,0.11508652,853.10645,0.2111488,-158.14291,-0.49511087,11.689726,0.8372915,1.2957951,5.975952,0.052506477,0.48877895,0.018453674,1.0550349,0.4969223,0.9578568,-14.824848,-0.8616311,-16.196653,-0.6065674,-5.7414613,-2.499997,-5.6725345,-2.4718564,8.486389,-0.42931208,0.061659954,0.009398616,0.38345405,3.6707454,2.7964208,0.0632,0.051359124,0.28458333,0.3253201,-28.81241,cabbage
279,51.223618,0.15791418,41.811287,53.512573,59.139088,17.3278,386.31412,242.3562,482.0128,728.54156,0.809775,0.9785617,0.22379705,0.5107011,1.2456769,1.0218798,15.541894,6.9667697,11.484249,9.401636,0.3404169,1.3338097,-7.1979156,-1.6097201,-10.266954,-0.803804,-2.104712,-5.760291,-2.5762892,-4.006619,0.044337522,0.61282444,1.781503,0.48246235,-5.342347,-0.93185645,0.707393,20.06361,0.59220946,23.317667,866.7076,0.45281172,871.9186,0.3649968,-192.9571,-0.18101236,1872.3597,0.18861665,898.6315,0.27936673,-184.90239,-0.26230827,2801.3096,0.12960094,815.46014,0.18816683,-183.79343,-0.26950264,6.7415314,1.1128298,4.8700643,1.7252376,0.04159545,0.8025079,0.009912662,1.960115,0.5753589,0.99225926,-8.002485,-1.7407621,-10.99108,-0.8871907,-10.4766865,-1.2894819,-4.8498445,-2.0588934,6.8743963,1.2335712,0.044434067,0.009513556,0.32031134,3.2665966,1.9067798,0.033888888,0.020585563,0.4215,0.36531183,-27.688345,cabbage
280,46.618298,0.26591915,39.430367,46.593155,58.20263,18.772263,348.67828,186.91504,631.16956,1278.6301,0.64961445,0.80658567,0.24546753,0.45317712,1.0264574,0.7809899,12.824238,6.8214755,7.8253903,3.6830177,0.266528,1.2199566,-0.54593414,-16.96966,-8.857857,-1.1346334,-3.2155323,-4.505787,-4.198168,-2.5048504,0.108138375,1.232767,2.3579814,0.496996,-2.1872609,-1.5530922,1.0042915,16.45965,3.792219,4.4628253,821.42633,0.38212734,930.43427,0.19482608,-189.26892,-0.22692102,1873.4722,0.17626354,942.6327,0.25489348,-177.8004,-0.32538712,2791.605,0.105256595,759.7112,0.44762835,-176.35669,-0.3372565,4.713999,1.9271417,7.1668243,1.1093463,0.055129502,0.6885572,0.008004576,2.8015254,0.51495564,1.1326408,-3.4879532,-2.4007795,-13.292921,-0.8848268,-13.884479,-1.3062016,-4.7107115,-2.6700842,2.5511637,4.001425,0.0438228,0.0022014854,0.23054086,3.0707612,2.2849462,0.044117644,0.02635924,0.3522222,0.25951996,-34.464977,cabbage
281,51.700836,0.275081,52.564495,56.543636,60.363274,7.7987785,222.37216,61.783855,155.81946,108.75818,0.72751415,0.8006121,0.2975407,0.5220069,1.0933623,0.79582167,14.211963,13.971269,6.255188,2.8739655,0.27973986,1.2491033,-10.1877165,-1.0978322,-8.84776,-1.045551,-2.8985016,-4.043482,-6.841339,-1.6200272,0.047121488,0.61028516,2.0942695,0.3877959,-4.682077,-0.68539304,2.590436,7.503295,-0.32987556,-52.79188,1022.33356,0.40168223,724.35144,0.4311147,-185.5765,-0.2513563,2017.0266,0.16758223,792.4652,0.34919035,-171.11905,-0.36654198,3006.7693,0.12122018,716.6648,0.27752033,-168.16861,-0.39060697,7.0280547,1.4872789,0.90733737,9.424955,0.053693295,0.8949331,0.007914699,2.068488,0.43605843,1.0571986,-12.277577,-1.2022986,-9.979566,-1.2998381,-7.5553527,-1.7337573,-10.463497,-1.5150123,7.4199295,-0.25585583,0.04043078,0.007332414,0.25036627,3.206413,3.4412956,0.039411765,0.027540468,0.22999999,0.23031946,-30.28687,cabbage
282,55.1828,0.072088465,50.71545,55.300385,58.771637,8.056187,128.66386,67.23613,192.9443,176.40901,0.77746576,0.709219,0.3223662,0.59136385,1.2205787,0.89821243,16.181587,9.154775,9.606726,5.2697964,0.3289735,1.1043658,-12.506244,-0.74479216,-9.766568,-1.1261775,-5.7059593,-1.7466265,-9.542112,-0.86294615,0.08730676,0.7830893,2.5870802,0.4561425,-7.714565,-0.5842008,-3.8181512,-2.836187,-7.587129,-1.4445996,896.9592,0.32509574,698.10815,0.54193246,-190.0156,-0.22536153,1958.8534,0.1421057,776.7467,0.42297542,-176.47604,-0.34364623,2919.1167,0.11104423,864.5428,0.23319443,-174.71082,-0.3634302,13.777571,0.43866715,-4.6254644,-1.6790628,0.044538457,0.5514661,0.014919166,0.9447046,0.3644539,0.81082696,-17.161518,-0.5597455,-11.362703,-1.2900802,-2.6753092,-4.086053,-7.641751,-1.3873227,8.439561,-1.5576779,0.055996854,0.0069210213,0.32552564,5.282332,2.2099447,0.045833334,0.022157893,0.385,0.25111416,-32.350338,cabbage
283,49.06368,0.18547493,40.800617,53.66608,56.05074,15.250122,-253.58505,256.49115,53.400517,2.8647423,0.85785574,0.8180614,0.27461922,0.5877855,1.435248,1.1606288,17.920631,12.623725,13.542354,8.433463,0.36693695,1.137525,-6.653457,-1.7039024,-9.849121,-0.80918914,-3.1106658,-2.7924135,-2.6661108,-3.8821084,0.05820195,0.5750384,1.8337234,0.57263297,-4.369179,-0.88950515,-2.5593717,-6.2270994,-1.3745636,-9.003487,882.87805,0.34283203,810.7432,0.4367778,-193.0821,-0.1970765,1970.1238,0.13149104,787.0813,0.20922631,-185.72946,-0.26799676,2904.1003,0.11165715,840.5634,0.36627096,-185.61519,-0.27072325,8.702058,0.8537034,4.0256367,1.964974,0.06481112,0.48958516,0.01153597,1.6985168,0.36836013,0.8416241,-9.163239,-1.1543568,-15.548956,-0.46739593,-10.716934,-1.1736232,-6.164667,-2.1864328,6.756624,0.52097625,0.05249238,0.005235895,0.36803988,4.338154,1.0067115,0.06555555,0.08858281,0.816,0.7278626,-31.39073,cabbage
284,48.61293,0.2373092,42.622528,50.92935,55.791237,13.168709,335.69162,215.28293,583.2136,376.88907,0.7100674,0.6524292,0.32966766,0.57864374,1.0669059,0.73723817,15.054243,7.6626925,11.518092,5.8587165,0.343316,1.2249874,-6.085882,-1.5782278,-12.393887,-0.8718598,0.47317067,24.370045,-4.818156,-2.5837433,0.049806092,0.69107425,2.4820714,0.3080457,-4.03552,-0.94970703,-2.1149673,-14.512174,-5.6968093,-5.1095934,974.82837,0.38774353,819.7022,0.27685615,-188.20218,-0.24064417,2019.6691,0.16252853,836.35504,0.3293538,-179.53638,-0.31429407,2938.1833,0.1208607,769.2155,0.36241457,-179.28287,-0.31876564,6.674834,1.0411404,4.472162,1.5862592,0.047643945,0.85479695,0.012826759,1.1368866,0.50750315,1.4634237,-6.1728415,-1.5400748,-18.400023,-0.6417365,-7.9751167,-1.469436,-9.505937,-1.6662557,6.787089,1.4514723,0.034398966,0.010669057,0.32609874,5.1502147,2.1645021,0.038,0.028565714,0.404,0.38976574,-34.050583,cabbage
285,52.638737,0.15684119,45.584587,54.263454,59.613655,14.029068,457.609,112.4515,467.45767,378.34393,0.84430164,0.74822533,0.28203356,0.6166803,1.540905,1.2588714,12.7554,7.6695147,11.945472,8.0402,0.3261643,1.0687671,-11.030876,-0.7027857,-8.764739,-0.8226361,-6.27043,-1.2371682,-2.1669605,-4.185425,0.08257122,0.88709617,2.3134058,0.48397097,-3.338779,-0.5659857,10.523958,1.6724868,0.14203686,88.246185,886.59503,0.34150392,875.8502,0.33137387,-196.9068,-0.13351133,1892.4885,0.15998863,769.707,0.31572905,-190.9177,-0.20326628,2860.007,0.11663075,790.14606,0.4329436,-189.37088,-0.22093175,7.073301,0.91782665,4.7655416,1.3922482,0.032691836,0.63176316,0.014770612,1.2413261,0.15424332,0.6259368,-9.751821,-0.69050854,-11.424637,-0.77150726,-15.60887,-0.8233371,-6.9098477,-1.7730527,8.2373,0.07059636,0.048472706,0.008216566,0.33994377,5.007153,1.1527377,0.03875,0.028912583,0.80625,1.1233981,-31.042135,cabbage
286,50.335934,0.24369928,41.567184,54.394524,59.209236,17.642052,362.0903,237.74168,123.39549,119.80598,0.7555323,0.70416474,0.32052833,0.5945886,1.1173357,0.79680735,18.78011,12.722783,13.012388,8.374009,0.41241774,1.3018104,-3.8526106,-2.726542,-8.070266,-1.324524,-4.036725,-2.9444172,-4.6970735,-2.5459025,0.05964759,0.63301665,2.2221017,0.35431826,-2.6711147,-1.4666413,0.7560608,18.642897,2.1413758,6.8505955,782.9986,0.43436602,863.10535,0.30368185,-185.27992,-0.26596454,1798.8533,0.19081976,939.8447,0.50612617,-166.43378,-0.40839615,2786.5818,0.1284905,712.8164,0.38367024,-162.49654,-0.42934236,4.468061,2.213078,6.450293,1.3215936,0.035982065,0.92078835,0.009346295,1.9327446,0.39678702,1.3022074,-3.7526937,-3.233642,-10.244437,-1.1653931,-7.8193526,-1.9715409,-4.9439173,-2.9180665,4.484999,4.163297,0.027778706,0.006911055,0.4183961,5.5055056,3.5317862,0.044857144,0.029019343,0.2054054,0.27517655,-31.930481,cabbage
287,52.96254,0.098581135,48.046234,53.291195,57.531746,9.485512,489.9289,767.4698,113.220726,68.83442,0.8607486,0.8337935,0.31106785,0.576792,1.412685,1.1016172,14.125391,8.587197,11.680298,6.333165,0.39397344,1.2476896,-6.434013,-1.5555338,-8.479869,-1.0629063,-5.4734836,-2.1037064,-4.163696,-2.4270885,0.0631953,0.80524796,2.0467777,0.32016736,-2.4395852,-1.1891541,7.4788322,2.3743608,9.596942,1.7870023,815.3711,0.4391868,843.007,0.35944667,-189.6375,-0.24629396,1854.8665,0.18922591,919.35583,0.39271387,-174.42863,-0.36311418,2794.8965,0.11417933,689.92914,0.3882865,-173.21063,-0.36896938,7.8963404,0.96206635,6.4590335,1.1125728,0.036809307,1.1290467,0.020435145,0.7629558,0.43321812,1.0361328,-8.7813425,-0.953663,-13.209062,-0.868077,-13.915508,-1.0440272,-6.663997,-1.6835991,5.482799,3.0748596,0.03689355,0.0076072617,0.38823783,4.2269187,2.1252797,0.055263154,0.03439223,0.3942105,0.5073285,-30.135105,cabbage
288,44.989006,0.4021454,20.246126,51.13501,61.286125,41.04,786.75555,650.0803,180.5602,102.035446,0.45928118,0.66658056,0.22331376,0.3561822,0.6761433,0.45282954,10.13588,5.9780564,6.5101914,3.7059553,0.18470491,1.1739751,-1.8725448,-4.9201455,-3.6475294,-3.300738,-5.0455174,-3.138266,-2.6767347,-4.948229,0.06423443,0.65239304,1.8512267,0.4391374,-2.5306735,-1.6206532,1.3575406,14.505912,8.2208605,2.207924,772.7344,0.4773631,920.78406,0.3125278,-184.10007,-0.2642525,1822.1046,0.18670589,967.4718,0.38030016,-170.77078,-0.36199275,2732.9905,0.13493338,694.65643,0.38176596,-168.61964,-0.37413615,-3.124204,-2.5906274,14.069182,0.5571913,0.047704574,0.7715835,0.000118603944,140.23961,0.23866212,0.9250099,-0.16053359,-74.695526,-3.0415058,-4.544476,-15.758131,-1.2078123,-9.378246,-1.1982449,2.7599123,5.088398,0.02853082,0.0068736584,0.17524754,4.8997774,2.2522523,0.066999994,0.04960847,0.29416665,0.27481687,-38.01413,cabbage
289,52.373756,0.22655857,45.832394,57.97217,59.434753,13.60236,340.36584,162.25334,1130.4167,1692.9642,0.8871848,0.7476347,0.3937214,0.68705016,1.2823136,0.8885922,13.513852,5.925635,9.908557,5.5839863,0.36331254,1.091655,-10.759141,-0.8791064,-8.541538,-0.96343124,-4.677264,-1.9273162,-8.969307,-1.056757,0.06107904,0.9467045,2.1357863,0.50151813,-3.5663729,-1.1131675,-2.9763126,-4.398853,-6.103364,-2.917669,975.17645,0.34601006,732.2037,0.36476016,-190.5621,-0.21537833,2003.2844,0.15183218,775.3621,0.4421668,-180.14867,-0.30487576,2912.773,0.11487207,801.404,0.3765914,-179.80914,-0.310187,5.589398,1.4793593,1.1885349,6.8842535,0.030151984,1.2428377,0.0038124148,4.416222,0.546232,0.8229323,-10.109187,-0.9995877,-11.115224,-0.9963006,-7.5604196,-1.382194,-13.899516,-0.8892119,7.2966194,-0.2571464,0.049050722,0.00425807,0.34140828,3.87985,1.7632241,0.05214286,0.04410678,0.49357143,0.39331207,-29.925125,cabbage
290,48.732864,0.25736186,42.826927,51.16119,58.054855,15.227928,459.26877,287.88983,486.95453,855.28406,0.77522063,0.6424564,0.37425047,0.6081521,1.1742963,0.8000458,17.389425,10.103638,13.792096,9.167922,0.4108755,1.1058084,-3.2555554,-2.8847823,-15.667455,-0.7049823,1.9813596,7.7976384,-6.135384,-1.6481352,0.06385134,0.7349695,2.5256937,0.4246299,-3.5759265,-1.0942423,-1.0429834,-13.381391,-3.1697268,-4.964612,917.2239,0.402809,831.47595,0.28331697,-168.88762,-0.41176778,1941.7913,0.16920547,804.4545,0.34722176,-147.42734,-0.55497676,2887.3633,0.116311274,855.8022,0.4508131,-145.62064,-0.56632435,7.864542,1.0721514,3.4713204,2.2729342,0.03574537,1.2633178,0.013624947,1.1770085,0.6154659,1.0004205,-6.742079,-1.6059669,-20.286032,-0.63620377,-3.762486,-5.4246125,-6.089966,-1.9520161,5.2228646,2.2070904,0.026421424,0.0075179567,0.3360996,5.8823533,4.2929296,0.052941173,0.04148206,0.16875,0.15901552,-33.598392,cabbage
